ID #,Date,Link,Question,Quote
6758,4/30/13,http://www.santafenewmexican.com/news/local_news/article_39c48885-cda7-5c2f-adf4-b0c1fd3b42f7.html,N/A - Consolidated quotes appearing throughout the article.,"They all tell me exactly where they are... I buried eight of these. A thousand years from now, when someone finds this, they'll say, this Forest Fenn guy, he was all right. It pays to look ahead, girls."
6765,7/13/13,http://www.pekintimes.com/article/20130713/NEWS/130719843,N/A - Consolidated quotes appearing throughout the article.,"In 1988 I had what everybody thought was terminal cancer... I will take it with me... I knew right away... difficult, but not impossible... not to find on a Sunday picnic...I‰Ûªm not saying I don‰Ûªt want anyone to find it. I‰Ûªm absolutely neutral on that... There have been several parties of people who have figured out the first two clues. But nobody has correctly interpreted the full nine clues... they‰Ûªd go crazy... I don‰Ûªt drink for that reason!... If you should ever think of me, a thousand years from now, please ring my bell so I will know... I like history a lot. But what‰Ûªs history going to be like a thousand years from now?... thinking, hustling, and going in the back door instead of the front door... If you don‰Ûªt know whether to say yes or no to something, say yes...Why not say yes instead of no?... You can make a difference to a small degree. Science will not bear out that theory, I don‰Ûªt think... It doesn‰Ûªt matter who you are. It only matters what you can make people believe you are... If your mind stays active you can live a long time."
6772,7/12/14,http://dalneitzel.com/2014/07/12/scrapbook-eighty-three/,N/A - Consolidated quotes appearing throughout the article.,"I don‰Ûªt know if many of you will appreciate this scrapbook item. It‰Ûªs my eulogy for Mike Kammerer. He was a man who stood singular in most crowds; a self-made man of rare bark who built a $15,000,000 home. When he died he left another $75,000,000 in a checking account in Jackson, Wyoming. He had three wives and his two divorces happened because he didn‰Ûªt know how to say he was sorry. He loved Peggy‰Ûªs hot muffins and often called her to ask if he could come to dinner. She always said yes. \n\nThis story was presented before about 300 close friends outside his home by his pool. It reveals what I thought of the man. It has been edited only slightly to fit this occasion.\n\nFinal Words for MK \n\nI wondered what I could say at a time like this about a man like Mike. And then I thought about the time he and Susan closed the Indian school at Santo Domingo Pueblo and took all of the children to the Natural History Museum in Albuquerque ‰ÛÒ and then sat with them on the grass and ate pizza. \n\nAnd I thought about his support of the under appraised teenagers from Wyoming who come annually to camp at San Lazaro Pueblo to excavate and learn the disciplines of life. The hundred thousand dollars Mike invested in those young men and women paid dividends that continue to grow as they emerge from children at risk - to productive citizens. And when their transportation broke down Mike gave them a new seventeen passenger van. \n\nNothing about Mike Kammerer was common - rather he was a man of extremes - and his personality touched the spectrum at both ends. He was always full of new ideas - and no challenge was large enough to retard his charge. I remember his chase of Amelia Earhart - of nitrogen fuel cars - and of the plasma destruction process. I look back now with beautiful memories of a hundred lunches and dinners - and can still hear the melancholy echo of a thousand forgotten laughs. \n\nHis mind was like a bee in a meadow of spring flowers as he darted from one challenge to another - this beautiful home - his huge four engine airplane that could land in the middle of any ocean - and his relentless pursuit of the beautiful Susan Bodelson. \n\nEach of his projects was the best one - since the last one - or until the next one. Even so, his knowledge of the subjects he faced each day was conspicuously exceeded by his enthusiasm for what he was doing. His aspirations were huge - and his relentlessness - his impatience with conditions which impeded or slowed his progress was matched only by his over flowing reservoir of vitality. \n\nMike was happiest when he was under his cowboy hat. During the last ten days of his life I lunched with him twice and each time he wore his hat and roping boots and spurs. When I asked about wearing spurs in the restaurant - he just spread a wide grin at me. That was Mike all over. \n\nOn the 9th of May, he and Susan went into their bedroom to watch a movie. He said that he would be content to spend the rest of his life with her between those four walls. And when he was slumped at her feet he was still wearing his roping boots and spurs. He never opened his eyes again but he was where he wanted to be - at home, with the one he loved. I know he still has a smile in his heart, and I hope his hat and boots and spurs are with him now, as he strikes his final trail. \n\nThere was a high octane quality about Mike ‰ÛÒ an overt, manly charm. But what his good friend Sally Denton remembered most were his ‰ÛÏincredible blue eyes that could alternate from an impenetrable glacial lake to the most inviting Caribbean lagoon.‰Û Those are her words, not mine! \n\nDuring these last two years Susan was a moderating force in Mike‰Ûªs life and he told me just a few days ago that he wanted to be a better person, - a better husband - a better father ‰ÛÒ a better friend. \n\nHe said that when he was a young man his father was displeased with him - and thought he was worthless - and asked what he had done in the last year that was worthwhile. Mike just said, ‰ÛÏWell, I made a million dollars for one thing.‰Û \n\nMike was at his best when he was quiet and reflective and we often spoke of ways to simplify our lives. But fickle is the finger that points at winners - so we find ourselves here today to celebrate the life of Mike Kammerer. And although he has passed from our view he will never fade from our memory. His childish, giddy laugh was volcanic and could erupt and spread across his face like a tidal wave ‰ÛÒ making you laugh and want to be with him. \n\nSo now, I sense Mike‰Ûªs agreeing presence and remember him as being a man of great vision that was taken from us in the moment of his greatest blossom - and left us with a grove of evaporated hopes and demolished dreams. But from Mike‰Ûªs seeds have grown a beautiful symphony of creative combinations in the form of his children - Rudy and Kristen, and their life partners, Yvonne and Tina. And while the world is poorer with the passing of Mike Kammerer we are still blessed to have his wife Susan and her children - David, Corinne, Perry and the wonderful Eric. We are thankful to have wallowed in Mike‰Ûªs brilliance for a time that was way too short. But all things that belong to man change, and we must be part of that change, however painful it is. \n\nFor life is a game of poker, \nAnd happiness is the pot. \nFate deals you four cards and a joker, \nAnd you play whether you like it or not. \n\nIn closing let me say that I hope your memories of that indelible man are as vivid as mine. If you look into the full moon you may see him sitting beside the great council fires of history - arguing with Rasputin - or Shakespeare ‰ÛÒ or Sitting Bull. All of that is within him. Mike is not resting - he has too many ideas and too many things to do."
6779,3/8/13,http://metro.co.uk/2013/03/08/forrest-fenn-and-the-raiders-of-the-stashed-gold-real-life-indiana-jones-stages-treasure-hunt-3531551/,N/A - Consolidated quotes appearing throughout the article.,"I have had so much fun over the last 70 years collecting things I wanted to give others the same opportunity. It also was my goal to get the kids off the couch and out of the game room and into the mountains where they can smell the sunshine. Our kids are obese and pine away their time playing computer games or texting. There is a wonderful and mysterious world out there to be discovered. We have a problem with our youth and all of us are to blame. The hidden treasure is my way of giving families an opportunity that might bring them together with a focus and a goal. I also wanted to give hope to every redneck out there who has a wife and 12 kids, a pick-up truck, lost his job and needs some hope... That was my original plan because I thought I was dying of cancer, he told Metro. After losing a kidney, I was given a 20 per cent chance of living three years. But now I don‰Ûªt know. If I am again diagnosed with a terminal disease I would like for my bones to be with the treasure... I have never said what I thought the treasure is worth because I don‰Ûªt know. I have not said it is buried. I said that I hid it. But that is not to say it is not buried. I just didn‰Ûªt want to give that as a clue. There have been some who have been within 500 feet because they have told me where they have been. Others have figured the first two clues and went right past the treasure and didn‰Ûªt know it... He is my hero. So many people have lived vicariously through the dashing things he did. There must be pirates in my ancestry someplace... There are three kinds of people. There are those who make things happen, there are those who watch things happen and there are those who don‰Ûªt know what‰Ûªs happening. The train doesn‰Ûªt go past the banana tree but one time so I want to reach out and grab every banana I can."
6786,3/4/13,https://tribunecontentagency.com/article/treasure-hunt-is-forrest-fenn039s-legacy/,N/A - Consolidated quotes appearing throughout the article.,"If I have a motive in this it‰Ûªs ‰Û_ to get kids off the couch and away from their game machines and to smell the sun and have a little fun out in the trees‰Û_ After that, I thought, I‰Ûªve had so much fun in the last 75 years finding things, if I‰Ûªve got to go, let me leave a heritage for other people to do as I did...They didn‰Ûªt find the Rosetta Stone for 2,000 years"
6793,9/5/17,http://mysteriouswritings.com/featured-question-with-forrest-fenn-and-the-thrill-of-the-chase-treasure-hunt-spanish-to-english-dictionary/,"Hello Mr. Fenn,\n\nFor those of us that do not speak a lick of Spanish, would a Spanish to English dictionary be helpful in our search for your treasure chest?\n\nThanks,\nJohn""",You should not need to look any words up John. Good luck. F
6800,9/7/17,http://mysteriouswritings.com/featured-question-with-forrest-fenn-and-the-thrill-of-the-chase-treasure-hunt-new-book/,"Mr. Fenn, \n\nThere is a lot of talk about you backing away from the chase as evidenced by your lack of posting on the blogs. Some say your health is not good and that is why you stopped. It is lonesome without you. Do you have anything to say about that? \nThanks,  ~Billy S","Well Billy,\n\nEvery day for the last few years I‰Ûªve told myself to retire, and I always do ‰ÛÒ for a few days. But just last night I finished the 39th story in my 3rd memoir. I selected what I think are my best Scrapbooks, rewrote them, added lots of new graphics, stick figures, and new/old photos. It is pretty much designed and will be printed next week hopefully.\n\nDoug Preston wrote a lengthy foreword that beautifully sets the tone for what is to come. He and I will launch the book at Collected Works bookstore on 2 October (November). After that maybe I will retire for sure, but I secretly hope not. f"
6807,4/26/18,https://dalneitzel.com/2018/04/26/forrest-gets-mail-17/,"Mr. Fenn, My students have a question for you. Since you have spent much time in the west around Yellowstone, do you have any personal experiences with cattle ranching and cattle drives? Franklin","Franklin, Many years ago, my good friend J. Evetts Haley (the writer), invited me to help him brand calves on his ranch in the panhandle of Texas. It was 103 degrees in August and they built a big fire to heat the branding irons. There was no cooling breeze. After the cowboys roped a calf, it was my job to run up and throw the poor thing on its side. I think every one of those critters kicked me in the nose. After the branding, the calf jumped up and ran off, and I had to do it all over again. That day was so hot and sweaty I lost 6 pounds. All of my aspirations for being a rancher were used up that day and I never wanted to see a branding iron again. Please tell your students to study hard so they don‰Ûªt have to grow up to be a cowboy. f"
6814,2/17/17,https://dalneitzel.com/2017/02/17/forrest-gets-mail-14/,"Forrest, My grandfather was a train engineer. He used to do a big train whistle out of town so my grandmother could hear to let him know he was on the way, and she‰Ûªd tell me to take off running. I would run like the dickens through the bramble, and meet his train on the edge of Lewistown, Mt., and he would stop it to a complete halt, then let me on, and I got to drive the train all the way through Lewistown, Mt., then I would hop off, with the train building steam and run back to grandma‰Ûªs house. Never fell once. I remember the train would slow down slow, then come to a complete halt like how I think warm waters halt. \n\nOne of my favorite things to do is go in to town and have lunch with the ‰ÛÏyoung hobos‰Û who hop the trains out of Colorado Springs. My Sunday hobo church. They grab food from people coming out of the cafes and eat it up like morsels form heaven. Took me only a day to adjust to their routine. They are brilliant poets, just like Forrest. A few are banjo players, and they are peaceful, but not for the meek. They are totally free to ride the rails to the next adventure, and I live vicariously through them, as I also love the rails.  I‰Ûªm new to the chase, and am having fun studying my stacks of maps, and the poem, and I giggle a lot when I wonder- ‰ÛÏWhat would Bubba do?‰Û  Diane","I love emails like this one from Diane. Makes me wish I could go back to the starting place and experience all of the things I might have done, but didn‰Ûªt. I have a technicolor picture of me running through the brambles with Diane. \n\nIt is comforting that the treasures chest thread has brought so many of us together in a kindred way. I feel like I know that girl who played with hobos. f"
6821,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,Why did you hide a treasure?,You need to read my Thrill of the Chase book wherein that question is answered in some detail
6828,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,What‰Ûªs in this treasure box?,"That question is also answered in my book, but the quick answer is: 265 gold coins, mostly American double eagles and eagles. Hundreds of gold nuggets, two the size of hen eggs, hundreds of rubies, 8 emeralds, 2 Ceylon sapphires, many diamonds, 2 ancient Chinese jade carvings, a 2,000 year old Sinu and Tairona necklace, Pre-Columbian gold bracelets and fetishes, and more."
6835,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,Do you believe the treasure it still buried or have any of the people who claim to have found it actually found it?,"I have never said it was buried. I said it was hidden. Many have claimed to have found it, but none could provide evidence. It is still hidden."
6842,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,"Of course, he (my editor) has no idea that no one - besides you, I guess - knows where the treasure is. It is not that easy.","It is not easy, but it is not impossible."
6849,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,"Having said that, if you were me - an enterprising reporter interested in following a trail to your treasure - where would you suggest I go?",I suggest you go to my poem in the book and read it a few times. All of the necessary clues are there.
6856,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,Is this hidden spot near your home?,I don‰Ûªt know how close near is. To an ant a mud puddle can be an ocean.
6863,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,"Is it in New Mexico, even?",Not talking about that.
6870,5/7/16,https://dalneitzel.com/2016/07/05/forrest-gets-mail-10/,Is it dangerous for a hiker to set out looking for the treasure alone?,A hiker should never go into the mountains or the wilderness alone. It is not in a treacherous place.
6877,11/2/15,https://dalneitzel.com/2015/11/02/forrest-gets-mail-9/,Are there signs that people are getting closer to solving your puzzle? How many clues have people solved now?,"Searchers have come within about 200 feet. Some may have solved the first four clues, but I am not certain."
6884,11/2/15,https://dalneitzel.com/2015/11/02/forrest-gets-mail-9/,You have told people to stay at home unless they have solved the first clue.,If you don‰Ûªt know where you are going any trail will take you there.
6891,11/2/15,https://dalneitzel.com/2015/11/02/forrest-gets-mail-9/,Do expect that people will somehow *know* for sure once they have found the first clue?,"No, many people have found the first clue but they didn‰Ûªt know it. Until someone finds the treasure they will not know for sure that they have discovered the first clue."
6898,11/2/15,https://dalneitzel.com/2015/11/02/forrest-gets-mail-9/,Or they might have found it without realizing it?,Yes
6905,11/2/15,https://dalneitzel.com/2015/11/02/forrest-gets-mail-9/,Is it an advantage to buy The Thrill of the Chase and Too Far to Walk?,There are hints in my TTOTC book that can help solve the clues in the poem.
6912,11/2/15,https://dalneitzel.com/2015/11/02/forrest-gets-mail-9/,We don‰Ûªt have sagebrush here. Is it a nice smell or a strange smell? Does it smell like the herb?,"Sagebrush has a nice aroma that lasts a long time if you take a cutting home and let it dry. I used to put twigs in letters to clients hoping the smell will remind them, and lure them back to my art gallery. Please tell Italy hello. I love your country and its people."
6919,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,How old were you when you were a fly-fishing guide? Where was that?,I was about 13 and it was in and around Yellowstone Park.
6926,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,How old will you be on August 15? What year were you born?,"I will be 85 on August 22, 2015. I was born in 1930."
6933,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,How old were you and what year did you join the Air Force?,I was 20 and I joined the AF on 6 Sept. 1950.
6940,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,What happened the second time you were shot down in Vietnam? How were you rescued?,"I ejected from my burning F-100 near the DMZ in Laos. I was rescued by a helicopter the next day, which was 21 Dec. 1968."
6947,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,"When were you discharged from the Air Force, and when did you move to Santa Fe?",I retired from the AF at the end of September 1970 and moved to Santa Fe in the summer of 1972.
6954,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,When and how did your father pass away?,"My father had terminal pancreas cancer and was given 6 months to live. He refused to take any pills for pain, and eighteen months later he took 50 sleeping pills. He died on 8 Feb, 1987."
6961,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,"Can you explain your first plan for the treasure, before your cancer went into remission? How did your disease impact the plan for the treasure? And why and when did you start it up again?",I don‰Ûªt know what you mean by ‰ÛÏfirst plan.‰Û When I was told that I had a 20 percent chance of living three years I decided to take some of my things with me. My plan was to let my body go back to the earth at the place where I hid the treasure. When my cancer went into remission I decided to hide the treasure anyway.
6968,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,How many people would you estimate have gone out looking for the treasure?,"Based on the number of emails I have received I estimate that by the end of this summer (summer of 2015) 100,000 people will have been out searching."
6975,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,Have you narrowed the search area for the treasure?,"Yes, I said the treasure is hidden in the Rocky Mountains at least 8 miles north of Santa Fe, excluding Utah, Idaho, and Canada. I have said it is above 5000 feet and below 10,200."
6982,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,"You told P* that, considering some of the lengths people have gone searching for the treasure, your story has turned into a monster.","I did not expect the story to get as big as it has, nor did I expect a few searchers to go to such great lengths in the hunt."
6989,8/16/15,https://dalneitzel.com/2015/08/16/forrest-gets-mail-8/,"You‰Ûªve said repeatedly that the treasure isn‰Ûªt in a dangerous place, and searchers shouldn‰Ûªt look anywhere you couldn‰Ûªt have gone.","That is true. There is no percentage in searching where a 79, or 80 year old man could not carry the treasure."
6996,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,Will you talk to someone that solved your poem before they go get it. And by talk I mean explain why there but they would tell you where since your memory is fading Forrest Fenn,My memory is fading so fast I don‰Ûªt remember what you said. Can you tell me again please. F
7003,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,"Dear Mr. Fenn, How are you Sir? My adventure to seek the hidden treasure will begin very soon. Before I begin my adventure, I have two questions for you. How will the location of the treasure chest remain a secret if it‰Ûªs also your final resting place? One cannot take one to the resting place if one has passed. Can one find the general location of the treasure just by studying the poem and reading your books without ever been to the Rocky‰Ûªs? Looking forward to your wise response. Thank you.",You underestimate me sir. F
7010,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,Can I email you where treasure is? I know.,"Yes, but why don‰Ûªt you just go get it and then we can talk? F"
7017,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,"Forrest, How often do you check it? I‰Ûªll be going to the destination to claim the elusive prize on Wednesday. I‰Ûªm leaving here in the morning and should be there before sunset. Please be sure to check your mail before retiring for the night on Wednesday. Please mark my words. On Wednesday everyone can cease their searches. It will be done.",How fast do you plan to drive sir? Please fasten your seatbelt securely. F
7024,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,"Forrest, My brother and I have recently begun our search for your treasure. We believe we know where it is, but we are nervous to look as we believe it would be illegal to dig here. Im assuming that might be why its no place for the meak - What would you say if we said it was buried somewhere under this square of dirt?",I wouldn‰Ûªt say anything Mitch. F
7031,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,(This response from Forrest was to a woman who planned to ask me to accompany her on her search in bear country.),"If you want Dal to accompany you on your search in griz country you should contact him directly. But beware for three reasons:\n1. He‰Ûªs a coward when it comes to sacrificing his life for two beautiful women.\n2. He suffers from grizzlitis, which is incurable.\n3. He can out run you.\nGood luck in the hunt. f"
7038,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,I will find your treasure or die trying.,Where would you like me to send flowers? F
7045,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,"Forrest, If I might be so bold as to humbly implore your aid. I am pursuing direction with regard to a certain work. If you would be able to assist, guide, or direct me with the following question, I would be forever temporally grateful.  Question: When the ‰ÛÏSun‰Û and the ‰ÛÏMoon‰Û are in their prime, does one join them in the ‰ÛÏsecret fire of the sages‰Û or under the external influence of Vulcan?","Thank you for being forever temporally grateful. Both the sun and moon are past their prime so I think your soomonna should be allocated with mykanther riggens to effect maximum alkabate, otherwise the third sedentary might implure your aggrabate. What do you think? f"
7052,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,"I would like to know how you came into your wealth, and how you find the time to write books. People‰Ûªs stories are always interesting and inspiring to me, and I‰Ûªd very much like to hear your story ‰ÛÒ provided you have time to share it with me!",I was successful because I took the time to sit down for a few minutes each day and think. Try that and see if it will work for you. F
7059,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,(This is a question from a TV reporter who‰Ûªs story already aired. The day after it‰Ûªs airing she followed up with an important question about information she got wrong in the story.)\nI should have asked yesterday: have you said the treasure is buried in New Mexico?,"I have never said the treasure was buried, I said it was hidden, I didn‰Ûªt want to give that as a clue. I have not said it was in New Mexico. I only said it was in the Rocky Mountains north of Santa Fe. F"
7066,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,I am a very meek person not to mention out of shape. I will always muster all the strenght and courage I have in order to go in there. to be honest I am scared to death. But it is part of the solution so I have no choice but to do it to get your treasure chest.,Please don‰Ûªt look for the treasure in a place where a 79 or 80 year old man could not have hidden it. Be safe please. F
7073,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,sr if it wouldn‰Ûªt be to much to ask could you tell me what month you hid it so when I go the water is gone thank you for your time,"I don‰Ûªt remember what year it was, much less the month. Sorry. F"
7080,5/6/15,https://dalneitzel.com/2015/05/06/mail07/,"I Solved the riddle, And do not know whom to contact.",Contact your banker and the IRS. F
7087,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"Mr. Fenn, \n\nAfter locating the Blaze in the poem by solving the clues, and having been led to the chest, I was disheartened to learn that there are two different versions of the poem. The version found on The Thrill of the Chase Resource page online shows: \n\nThe answer I already know \n\nWhile the version published in your memoir reads: \n\nThe answers I already know \n\nBased on the way the clues are solved to this point, it is obvious that every word and every letter are crucial. I was hoping you would be able to clarify which version of the poem is correct. Should the word answer have an S on the end to make it plural? Pehaps this one letter has no bearing on the final solution, but it is something that continually weighs on my mind. Hope all is well!  Archie","Archie, It makes no difference, one of them is only an innocent typo. You can pick which one. F"
7094,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"Hi Forrest!\n\nI wanted to share with you my adventure in trying to find the treasure. The general thought around Yellowstone is only crazy people are looking for it and it is a hoax.\n\nAfter 2 trips, 5 days looking in a concentrated area. I‰Ûªm beginning to wonder. If anything, the treasure has been found or I have been within 100 feet of it. \n\nMy first trip turned into a search and rescue effort that seems to have made my name a household word around Yellowstone. 2 nights that each one of them could have killed me‰Û_long story and amazing what the human body can endure to survive. 20 people went looking for me and they found me walking out. Then took 4 people to jerry rig a line to cross the Yellowstone River too retrieve my pack that I had to cut to get out of the place where I spent my first night. They couldn‰Ûªt go down where I went up, Dangerous is an understatement. You might have had a visit from my wife and dad had I not returned and I don‰Ûªt think it would have been pretty. This time I thought the treasure could be on a little island upstream from Gardiner. Nope! \n\nSo further research refined. Words like bluff, crack (crevice), Knowles Falls (wise ‰ÛÒ butterfly ‰ÛÒ flutterby) starting coming to life for me. The marbles and the miner looking down while two people are now pointing to the third marble. At first I took the image literally but after a day of tromping around over each bluff and valley leading up to Knowles Falls I realized I missed something. Then I realized the image was reversed and the bluff I needed to get to was not easy to get to. But the next day I did. I walked the big bluff, the little bluff next to it and the two bluffs below it. (half way up the bluff) I got some great pictures and saw a really unique rock formation that could draw unwanted attention. Saw a lot of trees and rocks but I didn‰Ûªt see the treasure. I also expected to see perhaps a marking on a tree by Joe Meek who travelled around this area as he escaped the Indians. I did see a bear and her cub. That was scary. I didn‰Ûªt see any marking like a headstone‰Û_I presume grandma‰Ûªs headstone. I‰Ûªm thinking grandma must be related to either Joe Meek or Mr. Knowles. But I looked all over that area overlooking Knowles Falls and Crevice Creek. No luck. Last night climbing out of that area I made a wrong turn on a mountain. So getting dark I set for the night on a side of a hill. My friend couldn‰Ûªt traverse the whole distance on the 3rd day and waiting for me with a plan in mind. I missed my deadline and so once again the search and rescue started setting up a search. Fortunately, I got back to my car by 8:00 AM. Fortunately, my wife and dad weren‰Ûªt called. Needless to say, either the treasure has been found or it is a hoax. If I have missed it, the path must be down off Rescue Creek Trail to the river line and then up to Knowles Falls ‰ÛÒ perhaps a little beyond from the other side but consistent with the marbles picture it would have to be a lower bluff closer to Crevice Creek. Needless to say, my wife won‰Ûªt be letting me make this trek again. She‰Ûªs probably going to make me unwind my business. Another casualty of the recession. Needless to say, I tried and feel like I just didn‰Ûªt see the right tree. It may not be in a dangerous place, but the switches make it a dangerous adventure. \n\nIn closing, I hope it is real. I feel I have solved the puzzle, but it is not there. Risking my life a 3rd time just isn‰Ûªt an option. In closing you got me. I wish I could say I was right there because I solved it and that‰Ûªs good enough like you telling the lady if she could tell you where it was, you would go get it for her. The Thrill of the Hunt was more like an mission gone awry x2. \n\nIn the end, you got me. \n\nSincerely, Randolph","Randolph, No need to search any place where a 79 or 80 year old man could not carry a 42 pound box full of gold. Please don‰Ûªt over extend yourself. F"
7101,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"Hello Forrest, How have you been? Have not seen or heard much lately. I found your treasure.  Plato","Congratulations Plato, do you want to sell the bracelet? F"
7108,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"sir its yours . you know im screwing around all though i do think its in the Fleetwood make you a deal , not only can you have the bracelet back but I will also return anything else out of the treasure you would like. Its never been about the riches its been about the chase. One question : is it in the fleetwood? if not i will know to move on. if so I would honored to return your treasures. Have you read my previous emails or do you remember me? your friend, Plato.",Just a minute my friend Plato. You said you found the treasure. Are you saying now that you did not? F
7115,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"Hi Forrest, Hope all is well. I just want to know what I am supposed to think of this site. He wrote me saying I should check it out. I did and it has me wondering. Do you know this guy? Best wishes, Cowboy  http://nmtreasure.com/","Cowboy, Everyone wants in the act. Did you send your $99 in yet?  I am sure that any advice he could give would be worthless. You can quote me. F"
7122,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"Forrest, Ive been on this thing a month now. Each time I think Im close the rug gets pulled out from under me. The broken arrow pointing at the commode and the placed stone, the commode with a pretty necklace like the photo. The Alpha which was ok because Alpha is the begginning. The swivet was cruel I think, but ok, your book your rules. Ive used money I need to survive with thinking im almost there, I‰Ûªm almost there. Ive been persistant, diligent, and I‰Ûªm worn to a nub. I‰Ûªve braved the cold nights and cold water days. My fear of Evil spirits out there on what is a massacre area camping out. I‰Ûªll be out there at dawn while the Indian is sleeping and give it a final go. There are two Indians on the trail of this. The one with the truck and the one with the horse Im guessing. The one with the truck threatened to disapear me. I think they are related. Is the death threat part of the deal? Part of the puzzle? Be brave? The kid said the owner is dead? Are you dead? \n\nThere is now a record of the threat, by whom. If he gets in my face again in a threatening manner I am going to pull my bowie knife out and cut his throat open from ear to ear. After the last death threat I believe I am justified in doing so. I wont bother to threaten him with the knife as he could easily run to his truck and pull a gun. You see the problem with waiting periods? Just my having a holstered pistol or shotgun would prevent violence. Maybe he is your angus man and this is part of the gag. Maybe he isnt and is willing to disappear me for a million and a half bucks. Quite a motive and plenty of opportunity out there, me alone with no protection. \n\nThese guys have had a big edge for years now, Knowing its your land. Living surrounding the land. They have tapped no hole I hadnt tapped already accept maybe the ball of the feet at alpha. I let them fixate on Alpha slide to buy time. While I dug out the commode then 16 inches in the married trees, ‰Ûwin all‰Û. \n\nTheve apparrantly given up on Alpha and now want my diggings. \n\nNow they want me gone so they can take over what I think is the final spot. I pray the didnt see me come outa there. There is enough evidence in there like the hole and tracks of mine behind the tree it wont take a genius to figure it out. The Truck Indian is bud light boy I think now. His son is the kid and the kid says they live next to the blue barn. \n\nI know your real smart, I hope I am not being used to harm your enemy if what Matthew the kid of Truck Indian says is true about the legal beef. Even if it is self defense. I‰Ûªm sending copies of all my correspondance with you to my ex wife in case of my demise. She can give it over to the media if I get croaked or in an altercation. \n\nWho is the unseen hand? Somebody moved those cows like the guernsey and opened the gate and made initials, my initials on the log. I know it aint Indian. It would be kind if he could hang close I have no backup, nobody. \n\nI restored the broken arrow at the commode. hope that buys time. I‰Ûªm really peeved. \n\nCall me if you want, I have to go get a charger for my phone in the morning. Gene","Gene, I think it is time for you to leave wherever you are and go home. If there is any kind of violence you will be the loser. It is stupid to take a knife to a gun fight, Go away now please. f"
7129,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"Forrest, Just cause you will probably get a laugh‰Û_i spent hours last night with those numbers below‰Û_i added them, multiplied them, found a pattern, try latitudes, hardshad #, morse code, applied it to the alphabet, searched zip codes, elevations, phone codes etc‰Û_dreamt of numbers and woke up this morning and said. If Hegben was that deep it would reach China and have a drainage hole, all the water would leak out and if you did plunk it at Hegbens depth then I could just walk around and find it. Giggles.",Here‰Ûªs a lady who may find the treasure because she has done the math and knows exactly where it is. F
7136,6/19/13,https://dalneitzel.com/2013/06/19/forrest-gets-mail-4/,"\nThe internet abounds with a supposed statement from you, saying to ‰ÛÏthink big‰Û, particularly about the home of Brown. Did you ever say that? Is that a ‰ÛÏfact‰Û that I can add to my page?Kindest regards from a rainy UK! Stanley","Stanley, I don‰Ûªt remember saying that related to the treasure and can‰Ûªt imagine why I would. F"
